ID,lon,lat
1,4.670664,52.305896
2,4.67494,52.302044
3,4.677275,52.308427
4,4.67755369999998,52.3460125
5,4.67859279999993,52.3185718
6,4.678602,52.29778
7,4.678811,52.296925
8,4.69142360000001,52.2934974
9,4.69311403131337,52.294195714916
10,4.69746144488886,52.2504943097497
11,4.70325708389282,52.2481139622996
12,4.71668362771629,52.2669308547605
13,4.721024,52.260747
14,4.72663839510744,52.3831847356269
15,4.7294838,52.2609028
16,4.74436979999996,52.3795406
17,4.74641020370484,52.3742244997566
18,4.750101,52.385828
19,4.756874,52.351625
20,4.76169092254077,52.2762787136909
21,4.76310423353812,52.2558220756797
22,4.77926731109619,52.432086373993
23,4.78131,52.34437
24,4.783426,52.279142
25,4.789773,52.36049
26,4.795101,52.277776
27,4.80228757858276,52.379348687307
28,4.80535910000003,52.3554281
29,4.80548646315992,52.4335869710689
30,4.80853,52.355287
31,4.80870933272399,52.3527324479561
32,4.80966950000004,52.3456794
33,4.815386,52.355926
34,4.81591775567836,52.2783515167351
35,4.8180521451111,52.27971490554
36,4.820963,52.283123
37,4.823946,52.436889
38,4.830253,52.431829
39,4.831394,52.28069
40,4.83821809999995,52.2926813
41,4.84073309999997,52.3876584
42,4.84121,52.36617
43,4.84439329999998,52.3155607
44,4.84575289999998,52.3561545
45,4.846606,52.353684
46,4.847222292418,52.356758365539
47,4.8525221363775,52.3447380821731
48,4.852834,52.344777
49,4.857523,52.324336
50,4.861786,52.311689
51,4.86189723862299,52.3743658044093
52,4.86446290000004,52.3267374
53,4.866243,52.311614
54,4.866419,52.368619
55,4.868215,52.365304
56,4.87008700000001,52.3114207
57,4.87241960000006,52.3360639
58,4.87465899154051,52.3669443081387
59,4.876575,52.345668
60,4.877924,52.361872
61,4.87794069999995,52.3774156
62,4.87898889999997,52.3544442
63,4.8805104358014,52.376598784891
64,4.88236410756826,52.3065643317852
65,4.885412,52.347122
66,4.885653,52.347146
67,4.886345,52.364318
68,4.887069,52.420592
69,4.89068320000001,52.3922401
70,4.89147718039544,52.3712637780169
71,4.89189620000002,52.384832
72,4.89307989999998,52.2956804
73,4.89511590000006,52.3383171
74,4.89516789999993,52.3702157
75,4.896876,52.304167
76,4.89703899999995,52.3477135
77,4.89704419999998,52.3474113
78,4.89851619487149,52.3573648188524
79,4.89944614717137,52.4224859490619
80,4.8997121,52.3630175
81,4.899845,52.296284
82,4.900383,52.430344
83,4.90048093732912,52.3758638438139
84,4.900914,52.385221
85,4.90278911590576,52.4034657327205
86,4.903877,52.352911
87,4.905173,52.313202
88,4.90589569999997,52.4287962
89,4.906561,52.291897
90,4.90671,52.291065
91,4.90720820000001,52.3438503
92,4.90941299999997,52.2958859
93,4.90966000000003,52.342303
94,4.911188,52.370533
95,4.91129446279356,52.291066664138
96,4.91649740000003,52.38675
97,4.91687,52.389641
98,4.91849310926205,52.2994221595348
99,4.919527,52.356894
100,4.91977999999995,52.42842
101,4.92380800000001,52.349484
102,4.92543971538544,52.3791992832801
103,4.925732,52.360095
104,4.92613967329407,52.3551554369902
105,4.928533,52.37839
106,4.928972,52.36428
107,4.92969803372955,52.3922440878944
108,4.94700999999998,52.40145
109,4.95428010000001,52.3182354
110,4.95708000000002,52.3340836
111,4.95919931415551,52.334241885171
112,4.95946460000005,52.3416245
113,4.96209728216468,52.3370572342426
114,4.96230016245727,52.336363888789
115,4.96429,52.337291
116,4.964432,52.271513
117,4.96510680000006,52.3819577
118,4.966738,52.269474
119,4.969634,52.334801
120,4.97124699999995,52.353509
121,4.97133199999996,52.300295
122,4.97137950000001,52.2996697
123,4.974268,52.32541
124,4.97452144783165,52.2678217569434
125,4.978757,52.326555
126,4.97953569284925,52.3605780346652
127,4.994072,52.247674
128,4.996017,52.427009
129,5.028072,52.262895
130,5.03076,52.313112
131,5.032035,52.30725
132,5.0356554,52.4314243
133,5.041156,52.301688
134,5.04501989999994,52.2634545
